numero,nom_four,autre_nom_four,num_entr,structure,nombre_employes,nombre_employes_mtl,politique_dev_durable,politique_appro_responsable,entreprise_econo_sociale,lieu_arr,lieu_ville,lieu_etat,lieu_pays,lieu_zone_achat
135477,RIVEST & ASSOCIES,,3347366398,*Société en nom collectif,1.0,,N,N,N,,LAVAL,QC,CA,Québec hors Conseil d'agglomération
100255,COMMUNICATIONS GRENIER,1370-1842 QUEBEC INC.,1142272641,*Société par actions/Corporations/Compagnie,7.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,,LAVAL,QC,CA,Québec hors Conseil d'agglomération
352470,GUTHRIE WOODS PRODUCTS LIMITED,,,*Société par actions/Corporations/Compagnie,,,N,N,N,,STITTSVILLE,ON,CA,Canada mais hors Québec
124104,SM CONSTRUCTION INC.,,1140061764,*Société par actions/Corporations/Compagnie,88.0,,N,N,N,,QUEBEC,QC,CA,Québec hors Conseil d'agglomération
150301,JEAN BRILLANT,,,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,Le Sud-Ouest,Montreal,QC,CA,Place d'affaires à Montréal
350907,SELLERIE SANDRIDGE,SANDRIDGE HARWOOD INC.,1141778101,*Société par actions/Corporations/Compagnie,9.0,,N,N,N,,ST-LAZARE,QC,CA,Québec hors Conseil d'agglomération
316635,CASALARME,9058-1067 QUEBEC INC.,1147327358,*Société par actions/Corporations/Compagnie,3.0,,N,N,N,Pierrefonds-Roxboro,PIERREFONDS,QC,CA,Place d'affaires à Montréal
103734,CORPORATION DES ENTREPRISES DE TRAITEMENT DE L'AIR ET DU FROID (CETAF),,1141175217,*Organisme à  but non lucratif,3.0,,N,N,O,Saint-Léonard,MONTREAL,QC,CA,Place d'affaires à Montréal
352704,CIVISOL INC,,1168165158,*Société par actions/Corporations/Compagnie,10.0,,N,N,N,,LAVAL,QC,CA,Québec hors Conseil d'agglomération
352981,DISTRIBUTIONS MARANDA INC.,,1170198106,*Société par actions/Corporations/Compagnie,5.0,,N,N,N,,ACTON VALE,QC,CA,Québec hors Conseil d'agglomération
352500,SLING-CHOKER MFG. (HAMILTON) LTD,,1166281858,*Société par actions/Corporations/Compagnie,48.0,,N,N,N,Lachine,MONTREAL,QC,CA,Place d'affaires à Montréal
330560,ETAP CANADA LTD.,,0000000NA,*Société par actions/Corporations/Compagnie,,,N,N,N,,EDMONTON,AB,CA,Canada mais hors Québec
273926,LES EQUIPEMENTS POLYCHEM INC.,,1167963926,*Coopérative,8.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,,BOISBRIAND,QC,CA,Québec hors Conseil d'agglomération
356123,SINISCO MONTREAL,NETTOYEURS ZRO INC.,1171820344,*Société par actions/Corporations/Compagnie,40.0,,N,N,N,,DORVAL,QC,CA,Conseil d'agglomération hors Montréal
355717,TANDEM GRAPHIQUE,,1165600983,*Société par actions/Corporations/Compagnie,2.0,,N,N,N,Rosemont–La Petite-Patrie,MONTREAL,QC,CA,Place d'affaires à Montréal
145156,JOSIANNE POIRIER,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,Le Plateau-Mont-Royal,MONTREAL,QC,CA,Place d'affaires à Montréal
271124,TECHNI-ARP INC.,NEQ:1163005177,1163005177,*Société par actions/Corporations/Compagnie,65.0,,N,O,N,,Quebec,QC,CA,Québec hors Conseil d'agglomération
265287,LE PETIT COMPENDIUM INC.,,1161324299,*Société par actions/Corporations/Compagnie,5.0,5.0,N,N,N,,STE-MARTHE-SUR-LE-LAC,QC,CA,Québec hors Conseil d'agglomération
134166,CEM CORPORATION,,0000000NA,*Société par actions/Corporations/Compagnie,251.0,,N,N,N,,MATTHEWS,NC,US,Étranger hors Canada
357777,VIDEO EXPERTS,2964-6361 QUEBEC INC.,1143895747,*Société par actions/Corporations/Compagnie,12.0,,N,N,N,Saint-Laurent,MONTREAL,QC,CA,Place d'affaires à Montréal
358108,RYDER EQUIPEMENTS DE MANUTENTION,RYDER MATERIAL HANDLING ULC,1173333551,*Société par actions/Corporations/Compagnie,200.0,,N,N,N,Saint-Laurent,MONTREAL,QC,CA,Place d'affaires à Montréal
358079,AQUALABO,,1143352731,*Société par actions/Corporations/Compagnie,13.0,,N,N,N,,ST-MICHEL-DE NAPIERVILLE,QC,CA,Québec hors Conseil d'agglomération
261363,STANTEC EXPERT CONSEILS LTEE,NEQ:1170241336,1170241336,*Société par actions/Corporations/Compagnie,14000.0,,N,"O Plan, politique ou engagements de DD",N,,Longueuil,QC,CA,Québec hors Conseil d'agglomération
358408,AFFICHAGE LOCAVISUEL INC.,,1143906775,*Société par actions/Corporations/Compagnie,4.0,,N,"O Plan, politique ou engagements de responsabilité sociale",N,,BROMONT,QC,CA,Québec hors Conseil d'agglomération
357144,ORIANE ASSELIN-VAN COPPENOLLE,,,*Entreprise individuelle / Travailleur autonome,,,N,N,N,,RIVIERE-DU-LOUP,QC,CA,Québec hors Conseil d'agglomération
357582,SINIBEQ INC.,,1166258807,*Société par actions/Corporations/Compagnie,8.0,,N,N,N,,LONGUEUIL,QC,CA,Québec hors Conseil d'agglomération
135826,"VEOLIA, EAU TECHNOLOGIES CANADA INC.",,1143713056,*Société par actions/Corporations/Compagnie,253.0,,N,N,N,Ville-Marie,MONTREAL,QC,CA,Place d'affaires à Montréal
315265,PG TECH INC,PG TECH SERVICES BUREAUTIQUE INC.,1166806530,*Société par actions/Corporations/Compagnie,2.0,,N,"O Plan, politique ou engagements de responsabilité sociale",N,Saint-Laurent,MONTREAL,QC,CA,Place d'affaires à Montréal
159263,LES DISTRIBUTIONS LARCO,LES PIECES D'AUTO PINCOURT INC.,1143365766,*Société par actions/Corporations/Compagnie,50.0,,N,N,N,,PINCOURT,QC,CA,Québec hors Conseil d'agglomération
358509,YARA EL-GHADBAN,,000000NON,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,Le Plateau-Mont-Royal,MONTREAL,QC,CA,Place d'affaires à Montréal
115528,ROUSSEAU LEFEBVRE INC.,,1149485345,*Société par actions/Corporations/Compagnie,13.0,,N,N,N,Mercier–Hochelaga-Maisonneuve,MONTREAL,QC,CA,Place d'affaires à Montréal
115981,PIECES D'AUTO JARRY LTEE,,1142610006,*Société par actions/Corporations/Compagnie,75.0,75.0,N,N,N,Anjou,MONTREAL,QC,CA,Place d'affaires à Montréal
363750,SOFTWAREONE CANADA INC.,,1169016152,*Société par actions/Corporations/Compagnie,9000.0,,N,N,N,,MISSISSAUGA,ON,CA,Canada mais hors Québec
363159,"BOULZEYE LASERTAG,BILLARD,QUILLES",,1170185632,*Société par actions/Corporations/Compagnie,50.0,,N,N,N,Rivière-des-Prairies–Pointe-aux-Trembles,MONTREAL,QC,CA,Place d'affaires à Montréal
310854,TRANE CANADA UCL,,1149533664,*Société par actions/Corporations/Compagnie,140.0,,"O Plan, politique ou engagements de DD",N,N,,TORONTO,ON,CA,Canada mais hors Québec
364760,REHABILITATION DU O INC.,,1168298256,*Société par actions/Corporations/Compagnie,60.0,,N,N,N,,LAVAL,QC,CA,Québec hors Conseil d'agglomération
365064,PIERRE-CONSTANTIN CHARLES,,,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,Ahuntsic-Cartierville,MONTREAL,QC,CA,Place d'affaires à Montréal
365943,GROUPE ROCK-SOL INC.,NEQ:1170892039,1170892039,*Société par actions/Corporations/Compagnie,30.0,,N,N,N,Saint-Léonard,Montreal,QC,CA,Place d'affaires à Montréal
366714,ISABELLE BEAULIEU,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,Rosemont–La Petite-Patrie,Montreal,QC,CA,Place d'affaires à Montréal
368081,CENTRE INTERNATIONAL DE COURSE AUTOMOBILE (ICAR) INC.,NEQ:1164465743,1164465743,*Société par actions/Corporations/Compagnie,25.0,,N,N,N,,Mirabel,QC,CA,Québec hors Conseil d'agglomération
369413,SALON MANGA O-TAKU INC.,NEQ:1170687769,1170687769,*Société par actions/Corporations/Compagnie,2.0,,N,N,N,Le Plateau-Mont-Royal,Montreal,QC,CA,Place d'affaires à Montréal
159592,ASCENSEURS INNOVATEC INC.,,1148062848,*Société par actions/Corporations/Compagnie,40.0,40.0,N,N,N,,REPENTIGNY,QC,CA,Québec hors Conseil d'agglomération
372689,ASSOCIATION DES ARCHITECTES EN PRATIQUE PRIVEE DU QUEBEC,,1143680099,*Organisme à  but non lucratif,5.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,Ville-Marie,MONTREAL,QC,CA,Place d'affaires à Montréal
230818,LES TOURNEES MICHELINE BLEAU INC.,,1165612376,*Société par actions/Corporations/Compagnie,5.0,5.0,N,N,N,Le Plateau-Mont-Royal,MONTREAL,QC,CA,Place d'affaires à Montréal
117202,DIFFUSION DIMEDIA INC.,,1142989566,*Société par actions/Corporations/Compagnie,75.0,75.0,N,N,N,Saint-Laurent,ST-LAURENT,QC,CA,Place d'affaires à Montréal
375546,ALMA CLOTURE INC.,,1141845835,*Société par actions/Corporations/Compagnie,10.0,,N,N,N,Rivière-des-Prairies–Pointe-aux-Trembles,MONTREAL,QC,CA,Place d'affaires à Montréal
315259,LOGICIELS QUOTER INC.,,1164826217,*Société par actions/Corporations/Compagnie,2.0,,N,N,N,,BROME,QC,CA,Québec hors Conseil d'agglomération
375500,EXCAVATION PASCAL BEAULIEU INC.,NEQ:1168047091,1168047091,*Société par actions/Corporations/Compagnie,1.0,,N,N,N,,Ste-Martine,QC,CA,Québec hors Conseil d'agglomération
206619,GROUPE LESSARD INC.,,1165383549,*Société par actions/Corporations/Compagnie,275.0,,N,N,N,,LAVAL,QC,CA,Québec hors Conseil d'agglomération
380500,G.I.T. PORTES ET FENETRES LTEE,,1162282710,*Société par actions/Corporations/Compagnie,60.0,,N,N,N,Saint-Léonard,MONTREAL,QC,CA,Place d'affaires à Montréal
380532,9196-7851 QUEBEC  INC,,1165155194,*Société par actions/Corporations/Compagnie,60.0,,N,N,N,Ville-Marie,MONTREAL,QC,CA,Place d'affaires à Montréal
382498,MARIO VANDAL,,000000NON,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,,STE-JULIE,QC,CA,Québec hors Conseil d'agglomération
382524,MANON PELLETIER,,,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,Lachine,MONTREAL,QC,CA,Place d'affaires à Montréal
275510,"FRANCOIS G. FORTIER, AVOCAT-ARBITRE",,000000NON,*Entreprise individuelle / Travailleur autonome,2.0,,N,N,N,,STE-PETRONILLE,QC,CA,Québec hors Conseil d'agglomération
116356,CONVAL QUEBEC,EQUIPEMENT VALTROL QUEBEC LIMITEE,1172251374,*Société par actions/Corporations/Compagnie,13.0,,N,N,N,,OAKVILLE,ON,CA,Canada mais hors Québec
109662,INNOVISION + INC,,1147454368,*Société par actions/Corporations/Compagnie,5.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,,L'ANCIENNE-LORETTE,QC,CA,Québec hors Conseil d'agglomération
110982,BUREAU INTERNATIONAL DES DROITS DES ENFANTS,,1141703356,*Organisme à  but non lucratif,40.0,,N,N,N,Villeray–Saint-Michel–Parc-Extension,MONTREAL,QC,CA,Place d'affaires à Montréal
143772,SOCIETE A. W. CHESTERTON LTEE,NEQ:1163010219,1163010219,*Société par actions/Corporations/Compagnie,23.0,,N,N,N,Anjou,Montreal,QC,CA,Place d'affaires à Montréal
153569,CONSTRUCTION LAVAL AUBIN LTEE,,1144191450,*Société par actions/Corporations/Compagnie,30.0,,N,N,N,,TERREBONNE,QC,CA,Québec hors Conseil d'agglomération
121190,CLA EXPERTS-CONSEILS INC.,,1143844323,*Société par actions/Corporations/Compagnie,26.0,,N,N,N,,REPENTIGNY,QC,CA,Québec hors Conseil d'agglomération
157434,GROUPE QUEBECO INC.,,1165882474,*Société par actions/Corporations/Compagnie,40.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,,MONT-TREMBLANT,QC,CA,Québec hors Conseil d'agglomération
129320,DENEIGEMENT FONTAINE GADBOIS INC.,NEQ:1163043400,1163043400,*Société par actions/Corporations/Compagnie,15.0,,N,"O Plan, politique ou engagements de responsabilité sociale",N,Rivière-des-Prairies–Pointe-aux-Trembles,Montreal,QC,CA,Place d'affaires à Montréal
386455,TENTE CANADA INC.,,1170975974,*Société par actions/Corporations/Compagnie,5.0,,N,N,N,Saint-Laurent,MONTREAL,QC,CA,Place d'affaires à Montréal
158203,SAFARI PROGRAMS INC.,,0000000NA,*Société par actions/Corporations/Compagnie,,,N,N,N,,MIAMI LAKES,FL,US,Étranger hors Canada
388394,GROUPE VERSATYL,JONATHAN COSSETTE,2265112435,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,,CHARLEMAGNE,QC,CA,Québec hors Conseil d'agglomération
126817,MANULIFT E.M.I. LTEE,,1142674952,*Société par actions/Corporations/Compagnie,574.0,,N,N,N,,ST-AUGUSTIN-DE-DESMAURES,QC,CA,Québec hors Conseil d'agglomération
264228,ROCKET SOFTWARE,,000000NON,*Société par actions/Corporations/Compagnie,,,N,N,N,,Waltham,MA,US,Étranger hors Canada
391887,LE GROUPE SDL INC.,NEQ:1171568836,1171568836,*Société par actions/Corporations/Compagnie,2.0,,N,N,N,,Vaudreuil-Dorion,QC,CA,Québec hors Conseil d'agglomération
145250,GESTION USD INC,,1143896158,*Société par actions/Corporations/Compagnie,5.0,,N,N,N,,LEVIS,QC,CA,Québec hors Conseil d'agglomération
276800,EQUIPEMENTS PRO BETON,9261-6689 QUEBEC INC.,1168174705,*Société par actions/Corporations/Compagnie,2.0,,N,N,N,,LAVAL,QC,CA,Québec hors Conseil d'agglomération
109346,ENVIRO-ACCES INC.,NEQ:1142085696,1142085696,*Organisme à  but non lucratif,5.0,5.0,N,N,N,,Sherbrooke,QC,CA,Québec hors Conseil d'agglomération
386473,MISTRAS SERVICES INC.,,1168303833,*Société par actions/Corporations/Compagnie,200.0,,N,N,N,,TORONTO,ON,CA,Canada mais hors Québec
393181,IMPRIMERIE VDL,GROUPE MINIMEDIA INC,1144388676,*Société par actions/Corporations/Compagnie,62.0,,N,N,N,,LAVAL,QC,CA,Conseil d'agglomération hors Montréal
393838,GROUPE ACCESS,,1169012052,*Société par actions/Corporations/Compagnie,12.0,,N,N,N,,TORONTO,ON,CA,Canada mais hors Québec
167339,ORBIS CANADA LIMITED,,1170993449,*Société par actions/Corporations/Compagnie,,,N,N,N,,TORONTO,ON,CA,Canada mais hors Québec
392671,MULTIWAVE SENSORS INC.,,,*Société par actions/Corporations/Compagnie,6.0,,N,N,N,,BOLTON,QC,CA,Canada mais hors Québec
394056,NATIONAL VACUUM INC.,,1169190494,*Société par actions/Corporations/Compagnie,250.0,,N,N,N,,ST-JEROME,QC,CA,Québec hors Conseil d'agglomération
394056,NATIONAL VACUUM INC.,,1169190494,*Société par actions/Corporations/Compagnie,250.0,,N,N,N,Anjou,MONTREAL,QC,CA,Place d'affaires à Montréal
109346,ENVIRO-ACCES INC.,NEQ:1142085696,1142085696,*Organisme à  but non lucratif,5.0,5.0,N,N,N,Ville-Marie,Montreal,QC,CA,Place d'affaires à Montréal
394970,BALAIS NOMAD INC.,NEQ:1165770539,1165770539,*Société par actions/Corporations/Compagnie,8.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,,Mirabel,QC,CA,Québec hors Conseil d'agglomération
142474,PRODUITS ENVIRONNEMENTAUX GREENSOLV INC.,,1160747227,*Société par actions/Corporations/Compagnie,6.0,,N,N,N,,POINTE-CLAIRE,QC,CA,Conseil d'agglomération hors Montréal
122841,LIGHTING ANALYSTS IES,,000000NON,*Société par actions/Corporations/Compagnie,,,N,N,N,,LITTLETON,CO,US,Étranger hors Canada
134423,DISTRIBUTION RICHARD GRONDIN INC.,,1141267899,*Société par actions/Corporations/Compagnie,40.0,,N,N,N,,VAUDREUIL-DORION,QC,CA,Québec hors Conseil d'agglomération
396650,L'ARCHEVEQUE & RIVEST LIMITEE,,1163230627,*Société par actions/Corporations/Compagnie,15.0,,N,N,N,,REPENTIGNY,QC,CA,Québec hors Conseil d'agglomération
397655,GILLES BIENVENU IMAGE ET DESIGN GLOBAL INC.,,1149436496,*Société par actions/Corporations/Compagnie,2.0,,N,N,N,,L'ASSOMPTION,QC,CA,Québec hors Conseil d'agglomération
397073,DATA GESTION DES COMMUNICATIONS,GESTION DES COMMUNICATIONS DATA CORP. NEQ:1169788040,1169788040,*Société par actions/Corporations/Compagnie,,,N,N,N,,Brampton,ON,CA,Canada mais hors Québec
396572,BEAUCHAMP BABIN ET ASSOCIES INC.,,1143002757,*Société par actions/Corporations/Compagnie,32.0,,N,N,N,Saint-Léonard,MONTREAL,QC,CA,Place d'affaires à Montréal
399223,FERME WENDELIN INC.,,1163769350,*Société par actions/Corporations/Compagnie,4.0,,N,N,N,,ILES-AUX-ALLUMETTES,QC,CA,Québec hors Conseil d'agglomération
401766,KEYSTONE AUTOMOTIVE OPERATIONS INC.,KEYSTONE AUTOMOTIVE OPERATIONS OF CANADA,1148639066,*Société par actions/Corporations/Compagnie,2000.0,,N,N,N,,MISSISSAUGA,ON,CA,Canada mais hors Québec
131384,COLLECTIF JEUNESSE DE SAINT-LEONARD,,1145375748,*Société par actions/Corporations/Compagnie,0.0,,N,N,N,Saint-Léonard,MONTREAL,QC,CA,Place d'affaires à Montréal
179347,AFSL PRO INC.,,1166580812,*Société par actions/Corporations/Compagnie,5.0,5.0,N,N,O,Saint-Laurent,MONTREAL,QC,CA,Place d'affaires à Montréal
403626,EDUCHATEUR INC.,,1171113153,*Société par actions/Corporations/Compagnie,3.0,,N,N,N,,LAVAL,QC,CA,Québec hors Conseil d'agglomération
101741,RESTO PLATEAU,NEQ:1143569870,1143569870,*Organisme à  but non lucratif,31.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",O,Le Plateau-Mont-Royal,Montreal,QC,CA,Place d'affaires à Montréal
403535,OMNIMETRIX INSTRUMENTS,NEQ:1163134340,1163134340,*Société par actions/Corporations/Compagnie,7.0,,N,"O Plan, politique ou engagements de responsabilité sociale",N,Saint-Laurent,Montreal,QC,CA,Place d'affaires à Montréal
403513,VALVES ET CONTROLES MF INC,,1169131530,*Société par actions/Corporations/Compagnie,3.0,,N,N,N,Rivière-des-Prairies–Pointe-aux-Trembles,MONTREAL,QC,CA,Place d'affaires à Montréal
403685,SCANTEK SOLUTIONS INC.,,1166835380,*Société par actions/Corporations/Compagnie,2.0,,N,N,N,,CHAMBLY,QC,CA,Québec hors Conseil d'agglomération
274726,MASIART,MASIART INC.,1169002293,*Société par actions/Corporations/Compagnie,3.0,,N,N,N,Villeray–Saint-Michel–Parc-Extension,MONTREAL,QC,CA,Place d'affaires à Montréal
403615,VDC MULTIMEDIA,,2271141311,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,,ROSEMERE,QC,CA,Québec hors Conseil d'agglomération
405595,CHARLES VALLERAND,,,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,,ST-LAMBERT,QC,CA,Québec hors Conseil d'agglomération
405738,3122298 CANADA INC. - BOULANGERIE PREMIERE MOISSON,,1145011186,*Société par actions/Corporations/Compagnie,,,N,N,N,Mercier–Hochelaga-Maisonneuve,MONTREAL,QC,CA,Place d'affaires à Montréal
405561,ARBO-CONSEIL INC.,,1163056063,*Société par actions/Corporations/Compagnie,6.0,,N,N,N,,TERREBONNE,QC,CA,Québec hors Conseil d'agglomération
116706,RAYMOND JOYAL INC.,,1172256985,*Société par actions/Corporations/Compagnie,47.0,,N,N,N,Villeray–Saint-Michel–Parc-Extension,MONTREAL,QC,CA,Place d'affaires à Montréal
407427,GROUPE AXOR INC.,NEQ:1143151661,1143151661,*Société par actions/Corporations/Compagnie,75.0,,N,"O Plan, politique ou engagements de DD",N,Ville-Marie,Montreal,QC,CA,Place d'affaires à Montréal
407431,LES PORTES AUTOMATIQUE DM,NEQ:2247891775,2247891775,*Entreprise individuelle / Travailleur autonome,2.0,,N,N,N,,Drummondville,QC,CA,Québec hors Conseil d'agglomération
407544,ENTREPRISE C. PROVOST INC.,,1165851883,*Société par actions/Corporations/Compagnie,1.0,,"O Plan, politique ou engagements de DD",N,N,,SAINT-CESAIRE,QC,CA,Québec hors Conseil d'agglomération
277976,CINDY LAVERTU,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,,SALABERRY-DE-VALLEYFIELD,QC,CA,Québec hors Conseil d'agglomération
273931,CHAISE DEPOT,PATRICE GAUVIN,1172042732,*Société par actions/Corporations/Compagnie,1.0,,N,N,N,,LAVAL,QC,CA,Québec hors Conseil d'agglomération
411791,VETEMENTS DE PROTECTION NAGASHI INC,,1170961826,*Société par actions/Corporations/Compagnie,5.0,,N,N,N,,ST-JEAN-SUR-RICHELIEU,QC,CA,Québec hors Conseil d'agglomération
413571,"NATHALIE LALONDE, PSYCHOLOGUE",,000000NON,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,,STE-THERESE,QC,CA,Québec hors Conseil d'agglomération
413731,ANNE AUBIN,,,*Entreprise individuelle / Travailleur autonome,1.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,Ville-Marie,MONTREAL,QC,CA,Place d'affaires à Montréal
118276,LES PONTS JACQUES CARTIER ET CHAMPLAIN INCORPOREE,,1168778315,*Société par actions/Corporations/Compagnie,40.0,5.0,N,N,N,,LONGUEUIL,QC,CA,Québec hors Conseil d'agglomération
413930,9213-4675 QUEBEC INC.,NEQ:1166088303,1166088303,*Société par actions/Corporations/Compagnie,5.0,,N,N,N,LaSalle,Montreal,QC,CA,Place d'affaires à Montréal
117676,NEDERMAN CANADA LIMITED,,,*Société par actions/Corporations/Compagnie,,,N,N,N,,Mississauga,ON,CA,Canada mais hors Québec
416459,DEMIX CONSTRUCTION,GROUPE CRH CANADA INC.,1171462923,*Société par actions/Corporations/Compagnie,700.0,,N,N,N,,LAVAL,QC,CA,Québec hors Conseil d'agglomération
416539,CONSTRUCTION & EXCAVATION MAP 2000,NEQ:1172086713,1172086713,*Société par actions/Corporations/Compagnie,30.0,,N,"O Plan, politique ou engagements de DD",N,LaSalle,Montreal,QC,CA,Place d'affaires à Montréal
418723,SPORTS EXPERTS,,1143327329,*Société par actions/Corporations/Compagnie,31.0,,N,N,N,Mercier–Hochelaga-Maisonneuve,MONTREAL,QC,CA,Place d'affaires à Montréal
418614,GROUPE AKIFER INC.,,1162826193,*Société par actions/Corporations/Compagnie,39.0,,N,N,N,,BOUCHERVILLE,QC,CA,Québec hors Conseil d'agglomération
418445,PROGIMONT INC,,1166369612,*Société par actions/Corporations/Compagnie,1.0,,N,N,N,Anjou,MONTREAL,QC,CA,Place d'affaires à Montréal
